 2384.55       2386.54215852 2393.34309392 2405.2281456  2446.51616379
 2464.92764927 2410.8340922  2407.60896675 2404.82309018 2418.91975666
 2481.15226986 2451.36191904 2418.65413318 2407.20425658 2412.49585177
 2400.46968378 2396.32312139 2384.52517763 2396.1885626  2398.03681484
 2374.62313655 2364.08066429 2355.89422195 2343.24067999 2339.99849443
 2348.74610371 2314.71848552 2345.18068083 2336.93254198 2333.41802575
 2327.98411323 2333.36768637 2344.77608886 2336.30938752 2332.06810967
 2352.93591224 2341.00140568 2342.13105573 2360.45137959 2352.76380794
 2345.51308336 2328.05719977 2346.91464104 2398.72910902 2363.13623034
 2370.28784468 2409.51685393 2389.48527808 2376.312483   2425.41086957
 2352.10884767 2420.60893166 2429.3021767  2403.83437111 2443.19915366
 2420.40921343 2383.28953838 2384.87895283 2468.57966816 2396.78130943
 2392.60044211 2374.43674614 2451.23034735 2387.93557423 2409.6270653
 2394.51806904 2368.83705168 2389.59331551 2355.07496464 2369.41851852
 2365.67589389 2374.85801217 2376.51183971 2377.45032145 2384.56067188
 2380.1916287  2383.84914157 2401.01854975 2386.87057458 2357.72220643
 2359.88827466 2380.3784016  2418.02671646 2495.78858773 2443.58063567
 2416.42116434 2428.67845564 2493.34233738 2552.75106772 2709.53094141
 2757.71871969 2542.70084694 2528.70522278 2883.85151788 2980.41716567
 2911.18450185 2694.38622754 2558.34892541 2472.30122235 2435.34579173
 2385.58302583 2509.84518717 2487.86747335 2666.90038685 3794.68452679
 2931.23159181 2866.4081042  2719.49545882 2872.55329341 2907.92254578
 2939.14189585 3237.0213025  3947.77539649 3374.52992194 3084.99852768
 2892.94835681 2561.25088113 2480.69660118 2509.36374622 2571.41634007
 2745.60463679 2986.33395119 3180.86131387 3015.94234465 3041.90880989
 2942.25389551 3005.43494197 2639.76920694 2459.28923632 2365.58666667
 2352.44320138 2385.88474388 2361.38461538 2402.8083021  2480.53971372
 3570.80331351 3426.76613817 3177.98993771 2744.60383481 2538.06605263
 2394.16571893 2354.67721877 2345.72111664 2385.71965988 2415.27597243
 2392.64906071 2398.15556153 2353.5276221  2348.96702155 2383.59432768
 2404.06710229 2381.58185504 2432.54472123 2417.23936696 2421.97895767
 2378.15386688 2380.59394391 2382.21555389 2406.43079628 2346.62148406
 2326.45048089 2402.79957905 2419.84440088 2424.84359749 2384.13203051
 2306.29602713 2307.67842085 2389.2445717  2331.56954982 2336.01161323
 2331.09588327 2324.87325039 2345.84556462 2401.53031544 2399.25019506
 2486.47205298 2482.32934754 2556.4009901  2482.81391027 2527.08815067
 2619.94503054 2686.37434555 2844.26557277 2581.27448071 2433.86297894
 2381.83312732 2361.43935581 2374.76987448 2383.71251217 2379.90995608
 2360.93416082 2360.13517872 2403.22067393 2403.71703932 2425.67322929
 2408.08786506 2391.0390846  2394.94278668 2377.89872798 2450.1
 2382.5209166  2403.7967968  2422.69191402 2403.35088583 2387.42157842
 2346.81564393 2353.73175798 2356.91111668 2384.33619211 2373.33554409
 2433.03441728 2402.74114508 2397.00119503 2391.44436202 2377.45783756
 2382.83525577 2376.18956476 2443.78294837 2424.1837232  2425.80447496
 2443.30467762 2437.72919286 2397.22234157 2453.65727936 2445.68522021
 2414.40335017 2499.40563517 2532.9076857  2576.88632499 2507.82803468
 2457.35563751 2447.98585276 2466.20219836 2443.26418242 2491.2609132
 2492.76462128 2496.16062176 2488.32135257 2431.90075793 2432.1759677
 2471.28477752 2505.44201061 2435.11241397 2421.60694789 2404.53168663
 2372.80566693 2368.02153927 2386.38387766 2382.02935827 2378.15984556
 2382.97769608 2382.25265895 2387.25546306 2409.47492275 2417.49230393
 2434.61225444 2459.00371195 2396.88290068 2525.89947719 2486.92750929
 2478.50277264 2480.59198966 2749.39267501 2476.73320214 2436.07529281
 2437.7433254  2479.93371758 2493.02179286 2496.37016949 2505.46692607
 2544.43847678 2489.93392275 2752.22176141 2690.4392301  2576.73903362
 2507.87132772 2495.81132927 2462.05867464 2530.18288628 2583.79575198
 2559.07839388 2544.51889169 2514.53798768 2421.61135253 2443.22949974
 2458.01805338 2519.20090068 2497.88324143 2534.7364167  2583.54777612
 2458.3077308  2518.52949246 2528.6642269  2526.60905642 2483.99694112
 2526.96101499 2498.24906015 2603.56298147 2503.92260291 2509.52295738
 2483.018226   2481.35678223 2519.12697257 2407.65986079 2388.72432171
 2677.10758069 2866.41939454 2858.16569767 2781.12968788 2435.833
 2741.41440553 2821.07670851 2962.13808976 3009.62991041 2951.97456162
 2888.96288344 2767.31997534 2682.79269379 2660.57477319 2566.902545
 2557.85870224 2654.02688975 2476.90369694 2985.92212924 4669.26150628]","[2149.84003215 2130.34036674 2154.63692384 2138.47469596 2143.8315707
 2139.83108108 2164.85699553 2137.81500211 2122.68162574 2122.16451091
 2120.89164217 2124.01063395 2129.77169664 2127.37767857 2116.42700883
 2113.33051246 2112.34320639 2112.47531735 2148.95381062 2156.28629213
 2172.06820567 2177.89926548 2205.03987408 2197.86883526 2179.33210913
 2166.86621196 2211.7224554  2190.04144806 2098.02063629 2104.90415486
 2120.32323232 2134.38040816 2134.27280819 2146.42208904 2174.97407407
 2236.85260695 2184.54233129 2195.21894172 2207.65870604 2224.47852918
 2225.08256881 2223.72825681 2252.00873709 2540.35394456 2397.1001569
 2297.34715447 2264.39775983 2465.0413743  2285.97637475 2268.03053625
 2240.88643108 2239.95016164 2281.43679163 2265.79133409 2261.71645845
 2229.26382488 2220.93413174 2224.95337995 2219.57043702 2201.16256158
 2202.93951834 2210.9321267  2198.14632858 2195.61688134 2198.94847904
 2210.16853933 2236.84860149 2248.45604938 2213.98422142 2190.88655003
 2196.8775287  2193.88476139 2201.79763186 2197.68189606 2202.56793633
 2198.6123366  2224.19542733 2214.01904762 2235.06615427 2225.38020247
 2220.39182561 2237.40834336 2219.69511695 2218.20311859 2245.74644031
 2268.1330366  2245.29195466 2217.42808941 2218.7494728  2216.81642105
 2232.6580786  2232.50567396 2216.85839705 2225.16901408 2198.93388889
 2205.70935703 2197.3693248  2363.46870343 2280.83588558 2252.51195457
 2242.30704648 2254.26266867 2292.41896552 2237.83549296 2214.53167486
 2217.60929718 2212.45605263 2215.11510791 2285.1987006  2284.03946309
 2264.26216145 2247.55941221 2269.87903431 2296.63655352 2273.21044046
 2250.8878671  2251.60768593 2237.47371274 2213.10373092 2224.03104078
 2244.49926622 2294.1813752  2379.42556832 2368.86383602 2356.53997195
 2329.75351143 2327.39923539 2292.95023822 2281.47317322 2298.26171554
 2320.28810854 2417.87277147 2611.20327528 2615.44254696 2364.4507396
 2363.47009368 2488.60138889 2506.75070028 2372.62962963 2406.14460463
 2372.48589744 2358.69492386 2356.80146873 2564.29413233 2440.15115375
 2398.89043928 2456.66471838 2479.59567479 2617.40289414 2536.07258668
 2427.28854683 2408.03459119 2406.7238747  2369.40419948 2363.55618998
 2453.80184469 2508.01812816 2499.7262232  2420.12403923 2529.19827194
 2453.69225019 2469.29734593 2393.61046512 2363.08360579 2349.29974425
 2338.3468252  2353.92624521 2316.77772643 2315.40158953 2367.20138289
 2365.15537849 2424.18762183 2407.92237903 2394.55393145 2386.23751818
 2411.01301262 2434.86273376 2361.84786184 2330.95600329 2314.51110197
 2317.47382137 2333.11767378 2276.82887701 2283.83526012 2277.2699241
 2331.3819119  2381.7579001  2384.12526998 2551.08291342 2539.90539832
 2526.99247535 2478.4673404  2423.015613   2449.300369   2488.56883698
 2381.06635945 2397.07115629 2343.02123407 2273.82031445 2234.75141243
 2323.72309198 2307.58069164 2244.53159307 2251.75996016 2273.84910359
 2356.09929264 2629.36705202 2970.10581054 2733.1701207  2661.98094079
 2702.97957198 2534.67671346 2574.75854791 2520.88546256 2468.57162223
 2454.07206318 2868.30846719 2962.20869565 2715.37843811 2565.52688588
 2534.72467532 2529.1426476  2469.31657665 2565.77512356 2373.3101188
 2377.63981636 2315.52750108 2305.24158654 2297.72079038 2325.81540848
 2553.9827022  2497.4939577  2414.48972431 2502.51011673 2564.66335499
 2570.60674157 2612.00661221 2562.51952068 2490.40106434 2409.10957552
 2366.19668356 2431.18189924 2428.71328893 2387.99190283 2373.72416932
 2439.06405052 2419.77777778 2691.73240052 2935.5002661  2833.14655594
 3221.31552739 3403.30906921 2706.69355657 2523.45320921 2498.79421372
 2576.08003723 2784.85968195 2810.00352645 2870.54469548 3371.78189971
 3551.97619048 3002.16547066 2826.54344262 2771.59609121 2998.16791045
 3224.80616114 2967.95889101 2733.75945537 3002.50528846 3117.81854839
 3321.74944469 3006.12560621 2623.0560166  2466.51382824 2384.32155797
 2365.08720379 2461.05826907 3142.24670764 3454.81880577 3303.11527248
 2898.10333333 2632.58662389 2521.87262357 2392.17950787 2344.56897211
 2362.953125   2351.78280318 2339.45465995 2295.73491283 2283.38192144
 2308.55599823 2335.7378768  2481.67738187 2493.48715553 2408.26476015
 2441.48189863 2410.375      2338.0810163  2327.98717316 2352.18026667
 2406.25806452 2441.83240535 2552.96236278 2540.97878788 2495.13982642
 2483.59350348 2408.17068019 2494.28003784 2412.7122093  2548.39134276
 3426.45910822 3125.99344119 2783.36911488 2663.84141414 2563.96417234
 2486.9760666  2531.27895753 2926.60018771 2823.00965018 2638.53313634
 2569.77155172 2610.61372549 2539.77431907 2464.20856912 2420.95896084
 2343.82488853 2370.93437375 2368.8808933  2397.15591647 2407.11872987
 2467.98026316 2408.76435935 2382.53246124 2387.11409396 2430.28090406
 2448.50935961 2424.5768653  2428.89916703 2493.52648851 2653.56843718
 2754.6940874  2588.77824268 2540.10990566 2540.16981908 3107.09798165
 3485.94379141 3137.79374535 2663.00958733 2459.2575263  2374.40962801
 2404.2544484  2416.47528378 2400.13494262 2715.77464789 3315.69089488
 2800.88379341 2517.3136382  2472.63563267 2488.41969365 2502.71211444]","[2344.42749201 2341.20880033 2345.06566891 2399.3194707  2661.38778747
 2989.14319157 3016.22394847 2745.63764249 2527.33345196 2417.12622089
 2349.87816332 2396.96079027 2388.11712538 2392.44920993 2346.01831129
 2357.75396596 2329.16988751 2353.32881454 2388.93885203 2381.37727142
 2400.43265071 2532.48831843 3620.41764005 3880.03637545 3595.44351464
 3197.72647992 2866.86347412 2684.11392029 2567.32385345 2758.17101796
 2744.36110143 2923.51500573 2880.67741935 3053.22922164 3015.3613963
 3110.88292964 3250.59366197 3414.78982155 3149.17965875 2872.13846154
 2747.70888945 2843.74184529 2784.68852053 2714.32529539 2644.13286164
 2561.78393352 2611.96363636 2751.4251379  3149.73662738 3445.9465602
 3561.63189679 3427.5095339  3022.05694032 2980.19591427 3072.87615221
 3521.35837246 3194.18716707 2842.76522843 2721.12588944 2887.38710493
 3212.54868914 3581.8896648  3432.89761673 3509.95350572 3385.51107241
 3236.91920918 2994.43313953 2806.61186506 2549.74896552 2501.01902854
 2472.52058265 2480.63084795 2458.17949952 2404.18346008 2401.47148455
 2384.31336406 2369.57637886 2457.54324097 2482.77530211 2423.06436648
 2433.27607166 2397.84764642 2379.39715049 2396.02967898 2428.5369338
 2467.124164   2400.26718435 2414.36212914 2489.21920868 2649.30738972
 2696.81920389 2721.86576961 2723.62235067 2648.96458269 2756.14175036
 2750.25643327 2868.75640296 2739.78178964 2822.07123855 3595.47700859
 3809.23599111 3860.07474291 3813.41898092 3166.80035925 2821.39571883
 2553.7667899  2475.35932669 2392.89635372 2429.60499781 2419.15050167
 2473.42754569 2707.97420464 2723.77256318 2807.56801366 3554.68721884
 4281.27673936 3575.02439651 3233.28701299 3115.0896515  3294.55476939
 3135.51328671 2847.82463592 2855.63182482 3253.36906077 3639.7469409
 4041.33316327 3796.46530823 3539.03458878 3282.62844781 3148.81416894
 3903.0551634  4094.96901483 3813.11273597 3011.90774487 2704.3787234
 2626.98281196 2669.53395785 3241.75021026 4381.02022059 4080.31703428
 3784.82513369 4105.44201726 3684.48826544 3231.15935466 2832.01822675
 2766.23089022 2709.07942584 2652.22893891 2704.78142278 3212.67683453
 4495.87658863 4659.87863138 3994.56597689 3790.20658925 3459.74558011
 3186.17487467 3799.48588604 3761.57676709 3554.49144543 3251.95152603
 3225.81216775 3713.55955902 4858.40392157 4293.46014591 3890.91860808
 3651.30834379 3379.38950097 3590.98269352 3328.19697402 2895.58001879
 2688.85927152 2750.5435416  3012.09802693 3423.05659259 5018.60961046
 4808.1335467  4080.53481894 3858.51118926 4546.65530528 4271.54956012
 4269.08516887 3792.78818022 3594.78960818 3632.13127525 3702.26586369
 3717.23095381 3441.17917981 3304.48622678 3265.51596091 3095.21302627
 3465.41159039 4389.35911111 5641.41598298 5740.80381066 4622.57242117
 3938.61070161 3751.4630094  3579.13688674 3595.53091236 3440.64678126
 3791.14348234 4099.01129771 4031.91477817 4263.37337662 4767.33828671
 4673.42217418 4481.34459459 3869.04664997 4192.48707175 4377.07306684
 4117.14727955 3899.18078902 3606.03594884 3851.39203626 4215.55096936
 4045.04215027 3846.35965718 3684.68085787 3990.16853592 4383.81238833
 4617.47286822 4413.19649864 4540.92016281 4635.68806073 3894.3359375
 3476.57017544 3217.00165153 3301.6818555  3439.09164663 3689.06687565
 3717.42796006 3960.38472369 4162.53639963 3763.04235506 3331.05390113
 3141.03689655 4330.30081065 3863.6876323  3434.0457015  3210.77380171
 3119.20521173 3451.84147135 4106.08715051 4116.46267222 3560.30740103
 3104.34471752 2876.08108108 2928.4109379  3083.04212933 2981.3742367
 2794.48259212 2835.99401523 2967.64862518 2959.55677992 3002.10204734
 3361.11768099 3381.48383937 3173.5188221  3064.92608207 2914.47275242
 2786.91730515 2763.8860274  2876.99641478 2862.26715686 2890.43933409
 2895.63468523 2941.36254396 3273.05693839 3399.8898773  3613.41772152
 3672.39250426 3432.5998802  3115.66561927 3079.95282085 3165.08480826
 2997.5219802  3123.91364366 3395.13248408 3267.6893512  3295.41714887
 3090.77587965 3247.51988636 3205.59447546 3066.72827314 2972.02651967
 3315.59994164 3854.40829187 4447.86867137 4044.83875385 3415.26904263
 3159.44526902 3048.01287001 2969.19703872 2904.24750783 2876.38595018
 2749.19470957 2670.09537804 2673.77259703 2645.54825844 2625.33943994
 2662.6627995  2687.23696552 2768.28627232 2799.81659634 2859.95593705
 2892.35078379 2964.60414236 2942.16816976 2879.77986217 2834.84055601
 2877.64398308 2823.58203435 2908.80423419 3241.74942661 3171.32309096
 3086.73432745 3018.58527607 2906.92155632 2931.02850062 2929.42446043
 2984.12776413 2871.74304517 2748.38751094 2694.85642317 2644.523403
 2703.96439169 2837.47551715 2939.53233831 2921.85430839 3020.82874251
 3000.27364364 2850.8157037  2773.92305416 2755.35576343 2849.6118068
 2785.78654361 2759.24783701 2737.36221516 2684.20627919 2714.49002529
 2675.72485876 2677.43336127 2712.35097651 2711.71885428 2727.8361271
 2664.83368256 2657.52823561 2645.7233849  2671.11792042 2645.61214165
 2684.05029428 2695.9803426  2798.35558928 2860.99602649 2766.34186112
 2658.72501295 2623.27913279 2622.47936673 2620.55094945 2666.63526949]","[2410.63312451 2389.79818325 2419.65078652 2356.06225681 2385.17150171
 2391.04930192 2369.90027701 2365.81213633 2374.72426778 2366.61599297
 2354.58410277 2367.42518327 2366.57321594 2346.00157233 2332.15973292
 2333.68238558 2325.38627769 2343.34675615 2358.21644295 2351.47147651
 2347.62024609 2367.1901566  2499.71029083 2531.53467562 2473.38255034
 2447.45022371 2404.08221477 2376.67673378 2346.15981735 2382.15444905
 2399.8113879  2484.66490533 2446.61649392 2440.74214123 2456.74361233
 2471.39792231 2467.06322104 2471.47800587 2471.7950429  2494.21394336
 2496.80550775 2514.11278826 2515.96899545 2482.67450813 2477.06156552
 2465.3434841  2458.69854202 2473.83852052 2502.87109187 2527.89436286
 2558.48631476 2548.85586854 2517.8718704  2520.57353641 2505.45954403
 2530.21825963 2501.82051282 2484.37437755 2478.68342807 2488.78187614
 2505.17964072 2529.14972777 2543.36265287 2527.01841042 2500.04696762
 2489.36617782 2488.88788871 2502.82570031 2486.05715532 2464.62879445
 2471.50392724 2444.58333333 2428.03858232 2435.960314   2437.0771526
 2436.77708703 2437.88942519 2454.82999198 2470.92001675 2468.8809811
 2430.54038772 2403.19033233 2396.93226601 2420.94407346 2425.82315369
 2419.28753076 2412.93511008 2429.7132501  2464.15906478 2474.55693743
 2473.07841644 2475.08210526 2492.91311543 2620.60876133 2806.25655223
 2557.2512186  2465.86813187 2450.35599356 2640.10262436 2548.32141422
 2498.14093137 2462.56705426 2463.1842863  2449.35808709 2471.31772446
 2449.04832105 2438.99170124 2424.30640978 2396.0702302  2403.28855916
 2401.83452381 2425.62335144 2418.86505576 2430.72575251 2516.81733116
 2673.05377668 2527.95491329 2434.78065054 2431.67627581 2454.40255351
